  (175, 0)	1.067438114977802
  (267, 0)	1.0918742922908866
  (292, 0)	1.0380879654583945
  (320, 0)	1.0716081227948657
  (330, 0)	1.0823867482493743
  (383, 0)	1.0920275851121721
  (409, 0)	1.0771298007536028
  (428, 0)	1.1300066148650565
  (453, 0)	1.1248424413329159
  (471, 0)	1.0282438273181687
  (572, 0)	1.101446379325168
  (725, 0)	1.0867903595742958  (101, 0)	0.9970199399018991
  (172, 0)	0.9977161188088288
  (174, 0)	0.9984101244546738
  (301, 0)	0.997020282020957
  (317, 0)	0.9984082030150531
  (487, 0)	0.9984094797871435
  (492, 0)	0.9984094797871435
  (493, 0)	0.9984094797871435
  (543, 0)	0.9977149732318668
  (652, 0)	0.9977153784655294
  (721, 0)	0.9984095650676335
  (751, 0)	0.9956325822135045
  (753, 0)	0.996323708358696
  (836, 0)	0.9963244399724871
  (940, 0)	0.9963263356428621
  (979, 0)	0.9956312790249544
  (1002, 0)	0.9956302197099797
  (1067, 0)	0.9963267336745999
  (1070, 0)	0.9984102502762985  (515, 0)	0.9984188911263394
  (518, 0)	0.9984188911263394
  (683, 0)	0.9977290818909312
  (716, 0)	0.998418979125255
  (731, 0)	0.9977271911473409
  (750, 0)	0.9984203536542204
  (866, 0)	0.9984235288796431
  (905, 0)	0.9984203514329012
  (946, 0)	0.9984227880068843
  (996, 0)	0.997731765596323
  (1016, 0)	0.9970333986093366
  (1018, 0)	0.9963408789296114
  (1041, 0)	0.9984115540692668
  (1057, 0)	0.9970339101670509
  (1075, 0)	0.9984229317473702
  (1076, 0)	0.9984136250478848
  (1091, 0)	0.9984222580789438
  (1092, 0)	0.9984249075003898
  (1094, 0)	0.9977278266421508
  (1113, 0)	0.9984209418927766
  (1122, 0)	0.9977326884038299
  (1123, 0)	0.9984223086442575
  (1126, 0)	0.9984237594062736  (47, 0)	0.9962145828016389
  (110, 0)	0.9949356420911057
  (225, 0)	0.9951610841623546
  (344, 0)	0.9951591432067703
  (497, 0)	0.9960493890933309
  (619, 0)	0.9953798554535628
  (652, 0)	0.9951571117151069
  (672, 0)	0.9951578033448286
  (762, 0)	0.9949364812032503
  (773, 0)	0.9956025120277932
  (775, 0)	0.9951599722791055
  (777, 0)	0.9953837171328114
  (799, 0)	0.9949362671064579
  (819, 0)	0.995157401422216
  (834, 0)	0.995160734122756
  (870, 0)	0.9956021750941795
  (881, 0)	0.9956038998809681
  (897, 0)	0.9953784817527057
  (906, 0)	0.9967090485577706
  (916, 0)	0.9949384037781045
  (918, 0)	0.9953787126357108
  (934, 0)	0.9958265344357572
  (949, 0)	0.9960481387720265
  (955, 0)	0.9949332599182293
  (1024, 0)	0.9951552642594362
  (1111, 0)	0.9960471812814103  (11, 0)	1.032249595933885
  (56, 0)	1.0590833370515456
  (58, 0)	1.035132753275879
  (68, 0)	1.0639982106953192
  (78, 0)	1.0162098611709778
  (126, 0)	1.0243798831320188
  (207, 0)	1.0161766547178201
  (221, 0)	1.0216970552650342
  (245, 0)	1.016515855205603
  (266, 0)	1.035021544416503
  (313, 0)	1.0349448836001929
  (320, 0)	1.0376072446335052
  (363, 0)	1.0139043442930398
  (371, 0)	1.0222419309863107
  (385, 0)	1.0192560885024846
  (465, 0)	1.0325479666127866
  (541, 0)	1.0273893371877134
  (563, 0)	1.0775777484869085
  (589, 0)	1.048175330582259
  (641, 0)	1.0083925058182555
  (694, 0)	1.0161064809091398
  (729, 0)	1.0350686466304169  (7, 0)	1.0062451987602086
  (64, 0)	1.0380152559786415
  (76, 0)	1.0063859411086227
  (100, 0)	1.0222141454457057
  (102, 0)	0.9998814909632419
  (140, 0)	1.0062482440973415
  (160, 0)	1.009570255318157
  (189, 0)	1.0063034666514408
  (193, 0)	1.0547138022928582
  (259, 0)	1.0126184929276938
  (286, 0)	1.0506845602974808
  (348, 0)	1.0063191738525672
  (364, 0)	1.0094518917657005
  (376, 0)	1.012602314166684
  (380, 0)	1.0546476500400843
  (390, 0)	1.0189392510514954
  (396, 0)	1.0032111953828808
  (401, 0)	1.0063450104247287
  (402, 0)	1.003168787080705
  (406, 0)	1.0222056502668377
  (443, 0)	1.0127540094430556
  (480, 0)	1.0285529155519093
  (597, 0)	1.0504282210055462
  (644, 0)	0.9935376245419398
  (661, 0)	1.015885419375717
  (690, 0)	1.0190690664630557
  (704, 0)	1.009482021353555  (625, 0)	0.9977147356503803
  (666, 0)	0.9984136145414352
  (673, 0)	0.9977193667324039
  (784, 0)	0.9984138012650571
  (855, 0)	0.998413829795134
  (879, 0)	0.9970265364777223
  (882, 0)	0.9977212744401301
  (910, 0)	0.9977162915798654
  (938, 0)	0.9984136909345731
  (976, 0)	0.9984133394755622
  (978, 0)	0.9956376394223965
  (999, 0)	0.9984135810670425
  (1015, 0)	0.9977169986050121
  (1024, 0)	0.9977095095207331
  (1026, 0)	0.9977095095207331
  (1052, 0)	0.9956348608356411
  (1058, 0)	0.9984118340261275
  (1074, 0)	0.9977201609510058
  (1096, 0)	0.9970264628991317
  (1100, 0)	0.9984137055141805  (63, 0)	1.0186591635698738
  (132, 0)	1.0131983801601774
  (190, 0)	1.0116161872654312
  (196, 0)	1.0131949275732364
  (239, 0)	1.018041417292057
  (275, 0)	1.013143485328114
  (292, 0)	1.011839487204883
  (337, 0)	1.0096849024161574
  (338, 0)	1.0300849728655224
  (339, 0)	1.0183458998175527
  (343, 0)	1.0166829319270312
  (350, 0)	1.0202233059531907
  (361, 0)	1.0165012301644412
  (370, 0)	1.0132693526292509
  (375, 0)	1.038440963016337
  (408, 0)	1.01631753821786
  (430, 0)	1.0096639451423222
  (459, 0)	1.038454515202149
  (502, 0)	1.0132339283115674
  (583, 0)	1.0159668887387021
  (593, 0)	1.0200038686460078
  (649, 0)	1.0061256114549593
  (728, 0)	1.0113285839349104  (122, 0)	0.996615885857874
  (282, 0)	0.9966246025514359
  (804, 0)	0.9977353310680115
  (866, 0)	0.9977342739666072
  (917, 0)	0.9977354763520769
  (1027, 0)	0.9977353352406307
  (1051, 0)	0.9977390831089418
  (1063, 0)	0.9977381361899128
  (1071, 0)	0.9977372675755871
  (1102, 0)	0.9977390971584261
  (1103, 0)	0.9977373070058132
  (1120, 0)	0.9977381808825297
  (1122, 0)	0.9972279058739689
  (1128, 0)	0.9977364026233858
  (1129, 0)	0.997738144605758
  (1131, 0)	0.99773734032828
  (1132, 0)	0.9972306130361985  (3, 0)	1.0605101965970922
  (10, 0)	1.0534294767672947
  (50, 0)	1.060556431266618
  (56, 0)	1.0813458716601834
  (73, 0)	1.0567488571912724
  (83, 0)	1.035606491580169
  (93, 0)	1.0670883272463672
  (105, 0)	1.0921986440728895
  (106, 0)	1.0384795352336598
  (119, 0)	1.095419673277822
  (175, 0)	1.0494826254455272
  (199, 0)	1.067250115636153
  (226, 0)	1.0396138057978235
  (267, 0)	1.0675385706638112
  (270, 0)	1.0605731344189313
  (320, 0)	1.0523158245801103
  (330, 0)	1.0606252541268841
  (400, 0)	1.0598653242585103
  (409, 0)	1.0566124848399672
  (428, 0)	1.0953795913760593
  (471, 0)	1.020488741304138
  (531, 0)	1.067319172298896
  (593, 0)	1.0449996033240696
  (725, 0)	1.0637122532869985  (169, 0)	0.9959387077019627
  (347, 0)	0.9959475022904689
  (359, 0)	0.9959220723676595
  (374, 0)	0.9959123728787835
  (404, 0)	0.9959217999960253
  (416, 0)	0.9960427426507165
  (458, 0)	0.9961002181339774
  (478, 0)	0.9961138358915236
  (479, 0)	0.9961970607688373
  (508, 0)	0.9960445821493705
  (514, 0)	0.9959381037879222
  (540, 0)	0.9959687975475875
  (565, 0)	0.9958984361019184
  (600, 0)	0.9958850205653645
  (637, 0)	0.9960072583807927
  (645, 0)	0.995915017266433
  (701, 0)	0.9958916877406935
  (709, 0)	0.9959607932151134
  (722, 0)	0.9958870095753926
  (823, 0)	0.9961724988637828
  (837, 0)	0.9959116921831189
  (893, 0)	0.9960301877180404
  (904, 0)	0.9958618369630381  (42, 0)	1.0050972769689837
  (65, 0)	1.0115891991744548
  (190, 0)	1.0100083726842344
  (198, 0)	1.0140905767302457
  (239, 0)	1.0157172922209508
  (275, 0)	1.0113606414181722
  (292, 0)	1.0102195690136484
  (324, 0)	1.004871935667957
  (338, 0)	1.026466253377352
  (343, 0)	1.0145252193713226
  (361, 0)	1.01435271733213
  (382, 0)	1.0097688572827326
  (385, 0)	1.010034301772428
  (391, 0)	1.0144130051522662
  (398, 0)	1.0112182864796284
  (488, 0)	1.0158343132708891
  (640, 0)	1.0048184301678253
  (649, 0)	1.005089594712737
  (697, 0)	1.0188023152329977
  (774, 0)	1.0232701868946728
  (779, 0)	1.011198974962893  (52, 0)	0.9972591779200346
  (108, 0)	0.997257432223238
  (241, 0)	0.9962160426918483
  (280, 0)	0.9972589094463536
  (294, 0)	0.9962409321905081
  (420, 0)	0.9962187227750182
  (447, 0)	0.9967376137163279
  (490, 0)	0.9931736716355388
  (508, 0)	0.993685535698134
  (616, 0)	0.9957013150718497
  (621, 0)	0.9946994762684613
  (622, 0)	0.995225714606337
  (651, 0)	0.9967506024346773
  (711, 0)	0.9957196125428203
  (712, 0)	0.9972616559208863
  (793, 0)	0.9967085062761484
  (828, 0)	0.9967230378550384
  (839, 0)	0.9936685176993704
  (850, 0)	0.9962069404639617
  (901, 0)	0.9941594681265074
  (911, 0)	0.993660636490093
  (920, 0)	0.9967377551721704
  (935, 0)	0.9957117787131289
  (964, 0)	0.996220023008385
  (1031, 0)	0.9962182848738453
  (1097, 0)	0.9936602491659051  (143, 0)	0.9947226307524999
  (241, 0)	0.9960573341972537
  (248, 0)	0.9967101931570754
  (516, 0)	0.9950748572746341
  (527, 0)	0.9950915336736186
  (607, 0)	0.9954064057054051
  (668, 0)	0.9953974574625193
  (754, 0)	0.9957174123426327
  (771, 0)	0.9954201734698257
  (793, 0)	0.996374078396182
  (807, 0)	0.9941057577093421
  (814, 0)	0.9967141354210798
  (816, 0)	0.9957335510440649
  (828, 0)	0.9963827667550973
  (850, 0)	0.9960519656284265
  (877, 0)	0.9960499290354823
  (878, 0)	0.9963822718485081
  (901, 0)	0.9947387479157673
  (936, 0)	0.9963818238377831
  (942, 0)	0.996382628168079
  (951, 0)	0.9957320562788164
  (1042, 0)	0.9947532241688094  (97, 0)	0.9956690537054895
  (99, 0)	0.9966905843093241
  (318, 0)	0.9972033830235626
  (423, 0)	0.9977138959416266
  (448, 0)	0.9972031995550523
  (528, 0)	0.995668710796026
  (532, 0)	0.9956663307802781
  (596, 0)	0.9966903539740246
  (609, 0)	0.9936223025903901
  (612, 0)	0.996692651778633
  (633, 0)	0.9936238938450573
  (681, 0)	0.9972033866359116
  (713, 0)	0.9966913969541966
  (772, 0)	0.9961805842315791
  (838, 0)	0.9972024773863897
  (863, 0)	0.9966908410196552
  (874, 0)	0.9956683978076861
  (903, 0)	0.9951579202653867
  (949, 0)	0.995159047644069
  (962, 0)	0.9961811412631313
  (1001, 0)	0.9966897471860694
  (1003, 0)	0.9951581988381428
  (1004, 0)	0.9926024295379688
  (1011, 0)	0.997714022298755
  (1012, 0)	0.9966908820463217
  (1034, 0)	0.9931108058170827
  (1059, 0)	0.997203291987053
  (1069, 0)	0.995667391065514
  (1099, 0)	0.9972032726090471  (25, 0)	0.9948078666520885
  (52, 0)	0.9942504242485207
  (88, 0)	0.9978752499935857
  (96, 0)	0.9942554895540769
  (117, 0)	0.9983958042222633
  (222, 0)	0.9966039359157837
  (251, 0)	0.9978829665626281
  (264, 0)	0.9978931388034831
  (358, 0)	0.9960419039060675
  (374, 0)	0.9960503085516639
  (393, 0)	0.9942934869309311
  (418, 0)	0.997315772367826
  (431, 0)	0.9996088132909586
  (458, 0)	0.9995294970038351
  (461, 0)	0.996599759644004
  (485, 0)	1.0020641829070216
  (550, 0)	0.9966759484179232
  (565, 0)	0.9960340036103056
  (573, 0)	0.9960487254905797
  (637, 0)	0.9977910582040505
  (642, 0)	0.9973112820226158
  (658, 0)	0.9978732428575984
  (665, 0)	0.9954234370168599
  (735, 0)	0.9966427158175402
  (741, 0)	0.9965908916075388
  (766, 0)	0.9967340272198176
  (795, 0)	0.9947969819070964
  (823, 0)	0.9996143624825478
  (826, 0)	0.9954805277224874
  (893, 0)	0.9983611538461183
  (956, 0)	0.9984408857778072  (513, 0)	0.9977177125177773
  (574, 0)	0.9984124748060111
  (636, 0)	0.9984122571866825
  (683, 0)	0.9977191889369064
  (844, 0)	0.9984129148297203
  (872, 0)	0.9984105266659045
  (875, 0)	0.9984105266659045
  (916, 0)	0.9984101415276451
  (946, 0)	0.9984132784086069
  (1014, 0)	0.9984113991529201
  (1018, 0)	0.9963307016608759
  (1030, 0)	0.9977167990037507
  (1039, 0)	0.9984100773441155
  (1041, 0)	0.9984100773441155
  (1050, 0)	0.9977173721743707
  (1062, 0)	0.9977171179760936
  (1075, 0)	0.998413411296335
  (1076, 0)	0.9984107240861742
  (1085, 0)	0.9977195750095008
  (1086, 0)	0.9963308076350023
  (1092, 0)	0.9984139699973438
  (1096, 0)	0.9970235644345782
  (1112, 0)	0.9977192048553232
  (1116, 0)	0.9984127273440484  (23, 0)	1.2376692521170267
  (39, 0)	1.1443290638728734
  (44, 0)	1.1683864581120884
  (48, 0)	1.2283476137143023
  (49, 0)	1.1387341130829505
  (133, 0)	1.2193874122178976
  (134, 0)	1.2252414938238745
  (139, 0)	1.1886441190265287
  (203, 0)	1.2217814650100591
  (205, 0)	1.151329627011012
  (209, 0)	1.1326919236641746
  (211, 0)	1.141857064247849
  (212, 0)	1.1160609558480397
  (213, 0)	1.1122816220859573
  (298, 0)	1.182446717659313
  (331, 0)	1.2227438277869989
  (334, 0)	1.0920129963990437
  (395, 0)	1.200607688067433
  (433, 0)	1.193399467437068
  (438, 0)	1.0991604051089419
  (445, 0)	1.1237605128959989  (634, 0)	0.99842835238957
  (917, 0)	0.9984275830984729
  (947, 0)	0.9984267604783681
  (948, 0)	0.9984267604783681
  (1047, 0)	0.9977346494177025
  (1055, 0)	0.9984298900125992
  (1071, 0)	0.9984291843921386
  (1090, 0)	0.9984299095103425
  (1119, 0)	0.998429078902052
  (1120, 0)	0.9984300009030105
  (1121, 0)	0.9984291308469746
  (1125, 0)	0.9984266943525827
  (1126, 0)	0.9984267645660234
  (1128, 0)	0.9984284112533329
  (1129, 0)	0.998429968339057  (94, 0)	0.9958756071678196
  (138, 0)	0.9957580039325545
  (176, 0)	0.9957860720467935
  (228, 0)	0.995793739284977
  (447, 0)	0.995770453202902
  (508, 0)	0.9960225069822608
  (510, 0)	0.9958734291596001
  (565, 0)	0.995874086099286
  (573, 0)	0.9958837960942823
  (616, 0)	0.9958288044369228
  (623, 0)	0.9958802068760733
  (671, 0)	0.9958748361167252
  (674, 0)	0.9960105287114548
  (712, 0)	0.9957492473063965
  (736, 0)	0.9958787913561112
  (769, 0)	0.9959787861677449
  (776, 0)	0.9957372236098396
  (792, 0)	0.9959728499717743
  (801, 0)	0.9958152670976649
  (807, 0)	0.9960620734441143
  (811, 0)	0.9958468853727397
  (820, 0)	0.9959106252727822
  (830, 0)	0.9958201613969575
  (839, 0)	0.9959994820487863
  (873, 0)	0.9958787542057846
  (913, 0)	0.995784666886121
  (914, 0)	0.9957291113075588  (54, 0)	1.0138086655362935
  (62, 0)	1.004776110648001
  (83, 0)	1.0138191043721054
  (122, 0)	0.9929578103808757
  (135, 0)	1.0115012169464328
  (201, 0)	1.0136832588750093
  (202, 0)	1.0137640712432687
  (235, 0)	0.9912337519798025
  (271, 0)	0.9929075817510222
  (426, 0)	1.016634650094062
  (455, 0)	1.0030921934566284
  (463, 0)	1.011528431263422
  (472, 0)	0.9929090636892479
  (482, 0)	1.0302312262405218
  (484, 0)	1.0132836457254215
  (537, 0)	1.0031011541005683
  (554, 0)	1.0098510501626166
  (557, 0)	1.0064988797319854
  (573, 0)	0.9962691211826074
  (592, 0)	1.001366031955358
  (602, 0)	1.0116451732496514
  (693, 0)	1.0098304158578313
  (695, 0)	0.9979387095402212
  (744, 0)	1.004770943178876
  (768, 0)	1.0082147022060661
  (847, 0)	1.0098443341660024
  (890, 0)	1.0031321745425772
  (895, 0)	1.006447592980293
  (994, 0)	1.0098875439744073  (27, 0)	1.0119080616262575
  (65, 0)	1.0163383692191208
  (67, 0)	1.019938803721283
  (72, 0)	1.030350623236537
  (147, 0)	1.011979459962462
  (190, 0)	1.0142197608435313
  (198, 0)	1.0200234279892542
  (234, 0)	1.0160411670990437
  (239, 0)	1.0221801564112356
  (269, 0)	1.0199289244447085
  (275, 0)	1.0161475232568347
  (304, 0)	1.018163806883476
  (335, 0)	1.0117324503901601
  (338, 0)	1.0367424128711036
  (350, 0)	1.0246251107731819
  (361, 0)	1.0202425909799215
  (372, 0)	1.0079570623802463
  (375, 0)	1.0469487074752932
  (384, 0)	1.0160664469817744
  (398, 0)	1.01602859570824
  (399, 0)	1.012043995948264
  (408, 0)	1.0200970459333272
  (437, 0)	1.0119103314189952
  (583, 0)	1.0198192039986462
  (641, 0)	1.0056855618602818
  (653, 0)	1.0199616119586803
  (659, 0)	1.0369563542226918  (224, 0)	0.9970197827456124
  (529, 0)	0.997714353892101
  (669, 0)	0.9984085282065969
  (737, 0)	0.9977142451365619
  (739, 0)	0.9984089971462008
  (762, 0)	0.9984087642096985
  (775, 0)	0.9977142691269484
  (781, 0)	0.9984083697869353
  (784, 0)	0.9984085533245322
  (788, 0)	0.9984082539528988
  (851, 0)	0.9984085591460811
  (882, 0)	0.9977139265952667
  (902, 0)	0.9963254318210706
  (963, 0)	0.9984089048979833
  (965, 0)	0.9984089048979833
  (969, 0)	0.99840914783342
  (970, 0)	0.99840914783342
  (998, 0)	0.997714719671722
  (1020, 0)	0.9984091446582628
  (1035, 0)	0.9970202509510505
  (1052, 0)	0.9956312987894721
  (1074, 0)	0.9977141279784127
  (1077, 0)	0.9935484395690344
  (1083, 0)	0.996326006801811
  (1111, 0)	0.9949371471286592  (42, 0)	1.0087080652403004
  (65, 0)	1.0180623196146934
  (167, 0)	1.0200196102883559
  (190, 0)	1.0157590578547373
  (198, 0)	1.0221045928661403
  (239, 0)	1.0244468318419806
  (275, 0)	1.01786727892461
  (304, 0)	1.0200659997320058
  (335, 0)	1.0130789128425397
  (338, 0)	1.0402960069299954
  (339, 0)	1.0246929372419231
  (343, 0)	1.0224746204055406
  (350, 0)	1.0270837109475106
  (382, 0)	1.0155563244732688
  (391, 0)	1.0223796475652696
  (398, 0)	1.017745734789567
  (426, 0)	1.0237771600866254
  (499, 0)	1.0240529303466055
  (500, 0)	1.0238968824667387
  (694, 0)	1.0131213164291102
  (756, 0)	1.0233585643880634
  (774, 0)	1.035660767668979  (34, 0)	0.9970226545027848
  (35, 0)	0.9970226545027848
  (36, 0)	0.9970226545027848
  (224, 0)	0.9963706982580637
  (625, 0)	0.9966926092705711
  (638, 0)	0.9966990666238635
  (715, 0)	0.9966951627402291
  (802, 0)	0.9970275078232262
  (803, 0)	0.9970275078232262
  (851, 0)	0.9970248883778575
  (855, 0)	0.9970266093865735
  (856, 0)	0.9970266093865735
  (857, 0)	0.9970266093865735
  (879, 0)	0.9963728872853548
  (898, 0)	0.9963713383231239
  (908, 0)	0.9970246233382658
  (915, 0)	0.9970243841136598
  (938, 0)	0.9970264565097213
  (1003, 0)	0.9953768626287001
  (1007, 0)	0.9966905152638759
  (1020, 0)	0.9970198914021431
  (1035, 0)	0.9963650048855704
  (1046, 0)	0.996695119442686
  (1053, 0)	0.9960414112993845
  (1074, 0)	0.9966997236433279
  (1096, 0)	0.9963728061354574
  (1115, 0)	0.9970281022331803  (11, 0)	1.0444705743795182
  (14, 0)	1.0486047670546474
  (24, 0)	1.0517530640769959
  (26, 0)	1.0549684217992064
  (68, 0)	1.0872423729467255
  (84, 0)	1.0590779472877412
  (106, 0)	1.0377788160788965
  (151, 0)	1.076184436949456
  (209, 0)	1.0722719647822139
  (245, 0)	1.0232322936139664
  (338, 0)	1.065484514958656
  (371, 0)	1.0308190553302483
  (385, 0)	1.0268964155911446
  (436, 0)	1.0087770984699242
  (451, 0)	1.076578620885894
  (453, 0)	1.0907311683790355
  (502, 0)	1.0303095123060544
  (542, 0)	1.0555668087844245
  (584, 0)	1.0555421677109298
  (589, 0)	1.065910438731645
  (641, 0)	1.0123426676986504
  (659, 0)	1.0657816803028293
  (723, 0)	1.058893969719755
  (724, 0)	1.0552219186632312
  (755, 0)	1.05176019691646  (5, 0)	1.0382026650148553
  (6, 0)	1.0506816328541944
  (13, 0)	1.0743723606184563
  (17, 0)	1.0309915443972524
  (43, 0)	1.03104818597528
  (83, 0)	1.0238179594200838
  (93, 0)	1.0454319211230103
  (105, 0)	1.0627777075776332
  (141, 0)	1.0387909758111418
  (144, 0)	1.0306855327532654
  (154, 0)	1.0303703465822247
  (201, 0)	1.0232655214364546
  (202, 0)	1.0235979781651878
  (226, 0)	1.0266543348605446
  (236, 0)	1.0603173251614697
  (250, 0)	1.0210779058954698
  (258, 0)	1.0307735964505629
  (321, 0)	1.0423980951868237
  (328, 0)	1.043392645897215
  (330, 0)	1.0410860424214115
  (340, 0)	1.0676949013547634
  (350, 0)	1.0303419421183715
  (412, 0)	1.0308022028643633
  (419, 0)	1.0260671963397376
  (465, 0)	1.030487859694193
  (589, 0)	1.0450163100544168
  (590, 0)	1.0404877327798356  (99, 0)	0.9940820750381972
  (308, 0)	0.9940705899427807
  (322, 0)	1.0007861063607004
  (489, 0)	0.9950389675112123
  (535, 0)	0.9931325975426276
  (555, 0)	0.9950411893179874
  (579, 0)	0.9931195869171342
  (581, 0)	0.9940828969388339
  (599, 0)	0.9979184358225519
  (609, 0)	0.999829304433869
  (619, 0)	0.9940718923722017
  (629, 0)	0.9950491206253176
  (671, 0)	0.9960160494836796
  (688, 0)	0.9959950666223636
  (698, 0)	1.0007778216911551
  (707, 0)	0.994109155288486
  (786, 0)	0.9940807996960923
  (798, 0)	0.9931085872911771
  (805, 0)	0.9969473336411575
  (846, 0)	1.0007710267726462
  (863, 0)	0.9940792548686358
  (911, 0)	0.9998200688555209
  (939, 0)	0.9979138269745615
  (953, 0)	0.9979184085158647
  (1001, 0)	0.994089380206974
  (1008, 0)	0.9978976506802553
  (1009, 0)	0.9950433988214715
  (1034, 0)	1.000787640635223
  (1068, 0)	1.001737820720612
  (1097, 0)	0.9998198646897973  (225, 0)	0.9972053307670076
  (341, 0)	0.9972057457994896
  (495, 0)	0.9972058744829175
  (626, 0)	0.9966951460032977
  (673, 0)	0.9972068141442445
  (682, 0)	0.9972076881481864
  (802, 0)	0.9977183223210878
  (803, 0)	0.9977183223210878
  (841, 0)	0.9972059607797159
  (862, 0)	0.9977145380489405
  (872, 0)	0.9977164715925158
  (879, 0)	0.9966967476169585
  (908, 0)	0.9977170396508758
  (990, 0)	0.9977187486315623
  (993, 0)	0.9972058765186279
  (1062, 0)	0.9972066320792362
  (1065, 0)	0.9956729529864808
  (1085, 0)	0.9972098714207477
  (1089, 0)	0.9972085617471225
  (1115, 0)	0.9977186665421626  (59, 0)	0.9967130146033572
  (138, 0)	0.9967218756027381
  (143, 0)	0.9941329595248389
  (170, 0)	0.9967256279095513
